pcp_t1,acc_t1,lwp_t1,iwp_t1,olr_t1,osr_t1,pcp_t2,acc_t2,lwp_t2,iwp_t2,olr_t2,osr_t2,pcp_t3,acc_t3,lwp_t3,iwp_t3,olr_t3,osr_t3,pcp_t4,acc_t4,lwp_t4,iwp_t4,olr_t4,osr_t4,pcp_t5,acc_t5,lwp_t5,iwp_t5,olr_t5,osr_t5,pcp_t6,acc_t6,lwp_t6,iwp_t6,olr_t6,osr_t6
,,,,,,,,,,,,,,,,,,,,,,,,14.0932607651,16.9803237915,5.1805443764,16.2614345551,179.4442749023,827.4389038086,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,18.1716098785,31.1672611237,6.2091422081,0.6828078628,222.8713989258,724.9511108398,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,25.7485923767,25.0372600555,7.5926661491,5.4856243134,184.9697113037,710.5726318359,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,22.6116638184,26.1920661926,7.4703025818,4.4189376831,210.0017089844,735.4588623047,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,10.6328487396,18.660369873,3.8386147022,15.6149330139,197.541885376,842.7584228516,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,19.1913299561,30.4148616791,6.7784142494,0.8731253147,225.6767120361,772.8901977539,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,13.7456359863,21.825761795,5.1196365356,11.4576148987,181.2406005859,810.8142089844,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,10.9144182205,13.4258069992,4.4703731537,20.7820968628,150.0891113281,902.1475219727,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,13.5060567856,29.0452194214,4.1928458214,4.8171372414,202.8579864502,786.5913696289,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,25.8253955841,18.7238693237,8.7403182983,10.6587734222,184.8437805176,748.0205078125,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,16.5715732574,31.9313182831,5.6828756332,0.4369566739,228.6209259033,767.3201293945,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,20.8808917999,17.3817920685,7.149187088,13.7486753464,191.3092346191,737.6431274414,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,15.388677597,18.7054004669,5.5046730042,13.8926858902,169.0289764404,809.9559936523,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,11.4275302887,18.2080135345,4.6584568024,15.2442598343,199.2541809082,795.2990112305,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,28.3580780029,23.0770549774,8.1713504791,6.8968281746,200.7038116455,715.2592163086,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,16.4303531647,13.0376548767,7.309442997,18.0370235443,202.208984375,778.7681884766,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,17.7543296814,15.1331195831,6.0650539398,16.964132309,157.8840332031,820.8637695312,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,11.1948814392,13.6621332169,4.5727248192,20.2923164368,159.3021850586,819.0689697266,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,16.4106407166,31.648651123,6.092031002,0.3088109493,227.0512390137,744.4685058594,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,20.0838298798,23.6236534119,7.9917025566,6.4939131737,206.4466247559,745.1799926758,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,17.7658576965,16.6226921082,5.9174895287,15.7688961029,180.8865814209,778.8856811523,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,19.1802024841,12.9522562027,8.6774168015,16.7074222565,194.3092346191,755.33984375,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,21.6311607361,30.0348434448,7.0166106224,1.0243057013,223.6743469238,738.8411865234,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,16.610622406,32.011177063,5.4583377838,0.5808517933,221.0919952393,796.8303833008,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,23.6185913086,28.4985332489,7.7908916473,1.8004155159,222.8036499023,700.8450927734,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,15.5245847702,26.690366745,5.321521759,6.0584783554,188.4996185303,744.6754760742,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,11.6613092422,21.056350708,3.6992070675,13.3573226929,188.0284576416,826.9341430664,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,25.6847476959,27.8497486115,8.31291008,1.9387136698,213.863494873,719.9125976562,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,21.4577617645,17.6486377716,8.4455404282,12.0374412537,194.9515228271,746.516784668,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,14.8294534683,32.4274520874,5.3404893875,0.2678891718,222.3462524414,815.1411743164,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,15.5942792892,21.8331413269,4.8511691093,11.4099245071,177.1644744873,805.4031982422,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,26.3124694824,27.8123035431,7.8739438057,2.4095847607,221.7656402588,683.967956543,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,12.394159317,20.8646125793,4.9975152016,12.2059879303,188.3668212891,831.0423583984,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,12.8926715851,23.3933563232,5.0756402016,9.6002702713,199.3132171631,815.7806396484,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,14.129073143,33.2771911621,4.4948091507,0.2694689929,225.3679046631,810.7982788086,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,28.9644641876,17.3477287292,11.7457132339,9.0549449921,210.2002868652,723.6841430664,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,17.7482833862,20.4395503998,5.2543625832,12.4393959045,202.125289917,792.0831298828,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,13.0647554398,13.5608510971,4.7012434006,20.296043396,196.5210113525,825.7057495117,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,28.9516086578,20.4790458679,9.7384786606,7.926425457,204.2221832275,692.2315673828,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,19.6588687897,19.3678855896,6.9346475601,11.8101291656,187.1790008545,773.9485473633,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,23.3577899933,28.8648414612,6.8007817268,2.4247026443,212.7901763916,717.0016479492,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,16.2466468811,32.137336731,5.3481926918,0.568333149,226.6386871338,780.7612304688,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,17.1922836304,19.8783855438,5.3619952202,13.0221996307,173.6286621094,787.3431396484,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,18.9890480042,30.9435005188,6.1535291672,0.9666211009,221.1236572266,745.6015014648,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,12.1051273346,13.0874099731,4.6847839355,20.7613315582,176.2063446045,843.3797607422,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,13.6965141296,22.3432235718,4.9633660316,10.7583293915,176.7183990479,799.5657348633,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,19.57472229,30.8300685883,6.5951108932,0.6377881765,220.9880828857,769.9518432617,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,16.5616455078,25.202003479,5.9526157379,6.9330358505,206.970703125,755.2122802734,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,13.3047571182,12.9303836823,5.7134308815,19.6806793213,169.3075561523,812.8786010742,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,16.7201805115,24.579782486,7.3738541603,6.1423039436,208.7969970703,712.2557983398,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,10.6836090088,15.5001029968,3.4484713078,19.6290588379,177.3070526123,829.96875,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,23.233587265,26.6057319641,8.6902933121,2.7914073467,215.0497741699,702.8753051758,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,21.4519004822,30.0334606171,6.3809151649,1.643850565,216.7947998047,752.7463989258,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,16.7046871185,22.4146995544,7.4287276268,8.2582263947,204.4468536377,747.0568847656,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,10.1383371353,14.0683803558,3.859590292,20.6380691528,167.9584960938,865.7404785156,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,17.8955554962,15.4454612732,6.4918503761,16.5139751434,168.3927307129,791.0951538086,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,23.3686161041,17.8189029694,7.7761068344,12.5602998734,161.4799499512,773.0240478516,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,20.5040149689,18.0984287262,7.3674077988,12.7012805939,178.5108184814,745.0682983398,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,23.3737220764,27.7120552063,7.728720665,2.6546609402,218.7633666992,716.3762817383,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,28.6870136261,24.8310947418,8.8013467789,4.4734463692,208.0055999756,712.2376098633,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,12.3700275421,20.7666721344,5.1864175797,12.1261301041,200.1652679443,815.4292602539,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,24.1484966278,28.4449329376,7.7041130066,1.928984642,212.1553955078,767.4249267578,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,15.2990427017,20.4556331635,4.7762198448,12.885392189,200.5487060547,788.328918457,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,19.593296051,30.9180545807,4.8659486771,2.3626539707,219.4949035645,759.7231445312,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,24.6856365204,27.9685554504,6.9111852646,3.2152991295,206.6429595947,733.7692260742,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,30.0234527588,24.8901100159,9.6469669342,3.5877308846,212.7596435547,681.1607666016,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,16.9005203247,18.9823036194,6.0367703438,13.0637845993,165.6230010986,778.0147705078,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,27.451128006,18.061630249,10.2517166138,9.8289489746,208.2226715088,724.9184570312,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,16.7490196228,32.5339050293,4.4213685989,1.1408565044,220.2068634033,792.7165527344,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,20.7724075317,25.3422374725,7.1908373833,5.5607862473,210.3142547607,710.633972168,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,19.8353023529,21.2808952332,6.5215325356,10.3155078888,190.0813140869,783.4558105469,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,21.059595108,14.4327526093,8.2804174423,15.4565811157,187.9308624268,752.0470581055,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,13.0995740891,20.0232009888,5.1579189301,12.8972539902,185.5760955811,821.3433227539,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,26.6423110962,26.5882759094,8.6811847687,2.8372716904,215.7195129395,697.776184082,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,9.4230566025,14.2657690048,3.9298043251,20.1165599823,163.5842437744,873.7012329102,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,16.0587444305,21.1246166229,4.8394560814,12.1540470123,194.7755279541,792.26953125,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,16.8710689545,11.9689798355,8.4536266327,17.8852138519,185.8244018555,781.3419799805,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,25.3972358704,26.5875205994,7.2191729546,4.2794303894,211.108215332,722.7821655273,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,11.7890224457,19.6981678009,4.1518115997,14.2430238724,199.4553833008,847.2855224609,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,25.1946525574,29.292842865,7.5602545738,1.2240123749,218.114151001,737.5532836914,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,21.6638908386,15.2568674088,5.9048800468,17.249130249,178.2968444824,789.26953125,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,14.4674711227,25.4684314728,3.6720936298,9.1326885223,191.6347503662,811.6424560547,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,28.336933136,27.0552864075,9.1115427017,1.9395483732,227.1570281982,650.6383666992,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,12.701174736,22.1194381714,5.2649388313,10.6969652176,203.3339691162,788.8361206055,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,33.2136955261,23.1957798004,10.8160333633,4.1165776253,210.9839477539,695.208190918,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,16.9140491486,31.9993267059,5.2465395927,0.8062753677,226.7872467041,732.8404541016,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,13.142493248,13.0561943054,6.331952095,18.8886604309,172.060333252,796.5543212891,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,18.764591217,15.0038709641,7.880209446,15.3102321625,190.6173095703,752.1763305664,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,16.0922718048,12.5400352478,7.4615082741,18.3135356903,207.1931304932,755.7512817383,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,24.5514183044,20.4100341797,8.1684379578,9.5460166931,188.2407989502,754.5950927734,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,11.8932275772,18.0085010529,4.8397479057,15.2213745117,184.8332519531,848.1713867188,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,17.4225616455,19.4339885712,5.8404302597,12.8264093399,196.611114502,778.4432983398,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,11.9282302856,22.3623142242,4.3419933319,11.3707904816,199.5542907715,827.9829101562,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,12.7986106873,13.8677902222,5.3358902931,19.3474731445,153.1704864502,816.1157836914,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,15.6668996811,23.3595123291,7.1792864799,7.5716643333,209.3576660156,729.5456542969,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,27.0162677765,26.7174930573,9.1324234009,2.2510676384,218.9502716064,723.90625,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,17.4452476501,31.9344043732,5.4020447731,0.7124861479,223.7371063232,789.037109375,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,10.9164161682,10.9076032639,5.49933815,22.0963592529,172.0253295898,828.1423950195,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,18.055141449,15.3882255554,7.2957987785,15.4781570435,181.4172363281,750.4611206055,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,14.6970252991,22.1789569855,5.245452404,10.6547117233,194.3405303955,810.5196533203,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,24.4512443542,16.0696163177,8.7729234695,13.3393774033,169.0884552002,779.8505859375,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,12.9751520157,34.4309120178,3.4597055912,0.3000401556,224.2897338867,842.7067260742,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,20.2166404724,24.8694171906,7.2565755844,5.9837684631,208.1314849854,732.9712524414,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,24.2146091461,27.900976181,6.2723431587,3.9539103508,220.5731964111,696.9971923828,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,24.2396793365,25.2865982056,7.3499794006,5.4718227386,208.030670166,735.5289306641,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,12.1726169586,12.7406129837,4.7653450966,21.105173111,169.6862792969,842.0271606445,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,23.3967113495,21.3764247894,7.5735349655,9.1604633331,205.917678833,742.7927856445,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,23.3074588776,18.0191707611,7.6537418365,12.4816293716,173.505355835,787.2205810547,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,13.6473140717,19.0842590332,5.3740143776,13.6733226776,194.7492523193,756.892578125,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,16.9416408539,18.4841156006,4.7872200012,14.9248285294,179.1317138672,823.3845214844,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,10.7806463242,14.0324516296,3.9974110126,20.654417038,161.910736084,876.7314453125,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,12.1991376877,20.8406963348,5.0968604088,12.1321849823,191.0855407715,833.7770996094,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,18.5634536743,29.8427829742,5.3975925446,2.8461258411,219.782989502,726.4566040039,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,25.441198349,17.6500740051,9.0865011215,11.4037437439,181.5624694824,739.7663574219,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,21.5591983795,24.0183944702,8.3338871002,5.75122118,207.7159729004,735.5014648438,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,20.1934337616,23.1445808411,6.7352275848,8.2258682251,171.2583770752,763.6798706055,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,23.7971305847,17.2755241394,9.3221883774,11.550743103,208.1139678955,715.5542602539,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,17.2419776917,17.5565090179,5.9277868271,14.7025976181,182.9222412109,806.2484741211,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,11.0071640015,11.5325222015,5.9812250137,20.92993927,167.4761810303,815.3435668945,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,22.6864147186,28.8302345276,7.5612564087,1.7036976814,221.0311431885,676.7561035156,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,10.2788658142,14.7322645187,3.7423350811,20.0300865173,187.8407440186,855.3978881836,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,16.81158638,12.8534564972,7.7440228462,17.7871513367,194.300567627,744.9947509766,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,16.1068611145,18.6718215942,5.5332202911,13.9887285233,195.2097930908,809.5319213867,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,28.4930839539,26.0573787689,8.4269828796,3.6231353283,213.6056518555,692.6132202148,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,14.2281589508,25.3066654205,6.1239876747,6.6504278183,207.2402954102,735.6774902344,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,13.5638008118,23.0615596771,3.6131443977,11.6260070801,181.6485900879,831.2861328125,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,14.2180757523,20.8430290222,4.9699306488,12.2753734589,182.7071228027,829.8403320312,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,11.4721279144,11.9790697098,4.8253655434,21.7278156281,184.6043243408,841.8188476562,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,22.0794086456,18.4215679169,7.2929077148,12.4525918961,172.4945373535,756.547668457,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,12.4173574448,21.336730957,5.2021813393,11.542301178,196.6393432617,833.0173950195,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,11.5550909042,18.4421234131,4.1994390488,15.4423084259,192.6299743652,848.9796142578,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,17.1305007935,22.9838867188,5.6304707527,9.4758615494,195.6362457275,793.857421875,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,17.289598465,31.4764938354,5.9112663269,0.6681412458,218.7033233643,786.2199707031,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,13.708155632,25.4884052277,5.0595321655,7.5338191986,203.0976409912,771.5850830078,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,23.2681598663,30.086763382,6.7947907448,1.1912744045,220.4038696289,732.9512329102,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,16.6436443329,12.1951065063,8.5967540741,17.5044898987,191.3049926758,772.9013671875,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,21.3790569305,29.8808174133,6.1557164192,2.0388879776,213.0758361816,748.4489746094,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,20.649772644,24.8443012238,8.2842731476,4.9666881561,211.2135925293,714.1478881836,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,17.4434928894,17.8431377411,6.0420298576,14.2527074814,204.2736968994,753.9029541016,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,22.1174545288,29.8419437408,7.2684574127,0.9581152201,222.3119659424,749.1425170898,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,21.2639865875,17.1577377319,7.3260030746,13.6948900223,167.2046966553,806.7061767578,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,24.4531879425,27.792552948,7.9764490128,2.3334813118,223.2253265381,672.2033691406,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,25.703578949,26.9166259766,8.6183376312,2.5740158558,217.4258728027,663.6637573242,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,24.0873012543,28.2856807709,6.3432645798,3.4820461273,215.7213439941,720.3843383789,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,12.6706361771,22.2571678162,4.2663722038,11.5456762314,187.305557251,790.6137084961,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,13.5445985794,19.1750774384,4.4360699654,14.4976358414,169.4619140625,836.1414794922,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,13.4567708969,13.9566926956,5.3536000252,19.1147956848,190.0782012939,826.8836669922,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,10.5395746231,13.4352550507,4.2441706657,20.8222923279,160.1915283203,858.9151611328,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,23.8418216705,27.1400661469,8.2705936432,2.6759591103,218.3535003662,696.3497314453,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,12.301697731,22.4590435028,4.363866806,11.2525272369,200.99269104,813.6524047852,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,22.1360435486,29.8627529144,6.7691030502,1.4490711689,224.0040435791,698.4261474609,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,20.6693058014,30.3259296417,6.639729023,1.1033267975,224.0771636963,732.8990478516,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,14.9165296555,14.6642723083,5.6885118484,18.0024051666,187.1207122803,827.3770141602,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,21.4397182465,22.5127811432,5.8538336754,9.8768501282,206.1534423828,744.62890625,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,18.3351478577,21.3443336487,7.1954855919,9.5795354843,190.8943328857,763.9455566406,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,12.6557912827,20.7739753723,4.3223609924,13.0296545029,201.6756439209,815.7178344727,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,22.3551082611,16.5701503754,9.3863935471,12.187420845,211.4360198975,719.2842407227,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,22.074213028,30.219045639,6.8695168495,0.9863750935,218.998550415,734.5982055664,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,17.3608818054,26.6184749603,5.8581490517,5.6094412804,203.4213104248,739.3687133789,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,24.7351913452,26.6621437073,6.1682624817,5.3728618622,213.5703125,743.1938476562,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,20.4495048523,14.1793775558,8.1016874313,15.8754062653,182.2409210205,759.8031005859,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,25.2598705292,27.3899612427,7.4711833,3.2382659912,223.4153442383,682.2866210938,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,16.7561607361,32.2463722229,4.971883297,0.8506419063,228.0776367188,722.9705810547,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,13.6154994965,15.1842384338,4.4125671387,18.822637558,164.5585021973,827.9361572266,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,10.8432884216,20.0704631805,3.7675507069,14.3112668991,198.9504852295,838.0665893555,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,26.792181015,27.4887886047,7.9202613831,2.6886487007,221.1591949463,689.7794189453,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,23.0224456787,17.9187736511,7.8349227905,12.4471120834,191.4430084229,754.1453857422,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,11.6291866302,17.541185379,4.4098739624,16.1229534149,184.2944488525,841.1836547852,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,20.4930934906,16.0575885773,7.0441451073,15.0569820404,163.9185180664,803.0512695312,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,13.3987102509,19.9006671906,4.5182747841,13.6692180634,188.7274780273,817.705871582,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,22.5668582916,29.0948295593,7.3065824509,1.6684894562,217.7949066162,767.946472168,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,10.4794092178,11.0893707275,5.0203433037,22.4393138885,164.0050048828,864.1598510742,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,23.1138477325,18.5289421082,7.775288105,11.8345441818,189.811706543,785.8005371094,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,23.7721405029,26.2412509918,8.25440979,3.6023890972,217.8037414551,706.0731201172,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,12.9571399689,15.2737846375,4.363899231,18.9727993011,173.9426574707,822.0997924805,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,14.5803546906,22.8185405731,5.4247932434,9.8958740234,201.1570129395,803.5347290039,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,13.1315116882,21.6418457031,5.0515389442,11.4315662384,195.0369415283,823.6243286133,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,27.3071842194,20.7149276733,8.8347854614,8.6096067429,179.6477966309,718.9301757812,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,12.3022470474,20.8407440186,3.8553771973,13.4688520432,190.3715209961,827.6639404297,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,12.993224144,12.0792579651,5.1370129585,21.2618694305,182.4821777344,825.9487915039,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,22.5957870483,27.3309726715,8.0674200058,2.674008131,219.7884216309,746.6628417969,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,24.7837238312,26.6447467804,8.1502561569,3.2957868576,213.8647003174,740.0591430664,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,29.4891910553,20.5282821655,10.6192207336,6.9824233055,213.5781707764,687.6111450195,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,16.5915031433,32.4215278625,4.9678988457,0.6605787873,221.326965332,780.7048950195,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,20.1332263947,24.1147651672,5.527285099,8.4775152206,203.7101593018,740.7489013672,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,13.356926918,20.070148468,4.3170661926,13.7096567154,187.994720459,822.7797851562,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,24.1399993896,14.9057207108,8.781083107,14.4669952393,177.2481994629,785.7625732422,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,25.1447238922,19.797082901,9.2905864716,9.0493183136,194.2450408936,715.7845458984,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,13.0324268341,20.1253089905,5.1661930084,12.7809047699,186.6790008545,803.389465332,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,19.6483726501,30.5626602173,6.1280622482,1.3732807636,219.1810302734,743.0023193359,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,22.6260280609,17.3851776123,8.122844696,12.6502418518,199.025970459,738.3002319336,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,11.8762817383,20.0840759277,4.8939571381,13.0879955292,182.0068969727,850.8034057617,,,,,,
